gene	cell_state	score	margin
ABTB3	naive thymus-derived CD4-positive, alpha-beta T cell	17.5657	10.9372
ADAR	naive thymus-derived CD4-positive, alpha-beta T cell	1.3771	0.2702
AFG2A	naive thymus-derived CD4-positive, alpha-beta T cell	1.7098	0.4886
AK5	naive thymus-derived CD4-positive, alpha-beta T cell	0.8031	0.3846
AKAP10	naive thymus-derived CD4-positive, alpha-beta T cell	1.2252	0.3481
ALG13	naive thymus-derived CD4-positive, alpha-beta T cell	4.7657	1.4800
ANKIB1	naive thymus-derived CD4-positive, alpha-beta T cell	2.0112	0.4215
ANKRD13C	naive thymus-derived CD4-positive, alpha-beta T cell	3.1246	1.0041
ANKRD26	naive thymus-derived CD4-positive, alpha-beta T cell	1.4437	0.5069
APBA2	naive thymus-derived CD4-positive, alpha-beta T cell	5.2960	1.8874
ARHGAP15	naive thymus-derived CD4-positive, alpha-beta T cell	22.6114	6.9856
ARHGAP45	naive thymus-derived CD4-positive, alpha-beta T cell	0.8830	0.2533
ATM	naive thymus-derived CD4-positive, alpha-beta T cell	7.2060	3.9405
ATP8A1	naive thymus-derived CD4-positive, alpha-beta T cell	12.3072	1.7253
ATP9B	naive thymus-derived CD4-positive, alpha-beta T cell	3.3811	0.4345
ATRX	naive thymus-derived CD4-positive, alpha-beta T cell	3.9495	0.3572
ATXN7	naive thymus-derived CD4-positive, alpha-beta T cell	3.5963	0.6273
BACH2	naive thymus-derived CD4-positive, alpha-beta T cell	52.2469	20.9274
BAZ1A	naive thymus-derived CD4-positive, alpha-beta T cell	6.2426	0.6502
BCL11B	naive thymus-derived CD4-positive, alpha-beta T cell	12.5033	3.2868
BIN2	naive thymus-derived CD4-positive, alpha-beta T cell	1.6135	0.4338
BIRC6	naive thymus-derived CD4-positive, alpha-beta T cell	5.1984	1.1516
C11orf65	naive thymus-derived CD4-positive, alpha-beta T cell	0.5441	0.3191
C1GALT1	naive thymus-derived CD4-positive, alpha-beta T cell	0.9380	0.2585
CA5B	naive thymus-derived CD4-positive, alpha-beta T cell	1.4552	0.4539
CAMKMT	naive thymus-derived CD4-positive, alpha-beta T cell	4.1483	1.9081
CAPN7	naive thymus-derived CD4-positive, alpha-beta T cell	1.8098	0.4497
CAPZA1	naive thymus-derived CD4-positive, alpha-beta T cell	5.0657	1.0934
CASS4	naive thymus-derived CD4-positive, alpha-beta T cell	1.8636	0.3048
CCDC18-AS1	naive thymus-derived CD4-positive, alpha-beta T cell	1.5578	0.4465
CCDC57	naive thymus-derived CD4-positive, alpha-beta T cell	2.3781	1.8187
CCM2	naive thymus-derived CD4-positive, alpha-beta T cell	3.3308	1.3736
CD55	naive thymus-derived CD4-positive, alpha-beta T cell	16.3829	2.6459
CD6	naive thymus-derived CD4-positive, alpha-beta T cell	4.9298	1.8599
CDK11B	naive thymus-derived CD4-positive, alpha-beta T cell	1.1695	0.2504
CENPC	naive thymus-derived CD4-positive, alpha-beta T cell	3.5520	0.4625
CFAP299	naive thymus-derived CD4-positive, alpha-beta T cell	2.0075	1.8290
CHRM3-AS2	naive thymus-derived CD4-positive, alpha-beta T cell	0.7011	0.2730
CLASP2	naive thymus-derived CD4-positive, alpha-beta T cell	7.1856	1.0743
