gene	tau	top_cell_state	top_expr	n_states
ENSG00000213045	1.0000	enterocyte of epithelium of large intestine	0.0000	28
EEF1A1P32	0.9761	enterochromaffin-like cell	0.0621	28
DENND1B	0.5440	BEST4+ enterocyte	2.6876	28
OR5S1P	0.9801	enterocyte of epithelium of large intestine	0.0000	28
HNRNPA1P34	0.9110	mast cell	0.0325	28
TPM3P1	0.9274	myofibroblast cell	0.0171	28
RPL5P5	0.9157	regulatory T cell	0.0176	28
EEF1B2P7	0.9404	tuft cell of colon	0.0265	28
C1orf220	0.9218	enteroglial cell	0.1227	28
ENSG00000213058	0.8364	natural killer cell	0.3922	28
ENSG00000213060	0.9619	enteroglial cell	0.0019	28
PFN1P11	0.9811	myeloid leukocyte	0.0018	28
ENSG00000213062	0.8179	enterochromaffin-like cell	0.1824	28
RPL29P7	1.0000	intestinal crypt stem cell of colon	0.0004	28
SFT2D2	0.5252	colon macrophage	0.7440	28
ENSG00000213065	0.9978	enterocyte of epithelium of large intestine	0.0001	28
CEP43	0.6749	transit amplifying cell of colon	0.1648	28
ENSG00000213067	0.9894	enterocyte of epithelium of large intestine	0.0000	28
ENSG00000213068	0.9048	large intestine goblet cell	0.0057	28
KRT8P40	0.9858	paneth cell of colon	0.0004	28
HMGB3P6	0.9696	paneth cell of colon	0.0002	28
LPAL2	0.9322	natural killer cell	0.3727	28
CHP1P2		B cell	0.0000	28
RPL31P11	0.9687	enteroglial cell	0.0055	28
ENSG00000213076	0.9750	myeloid leukocyte	0.0090	28
ENSG00000213078	0.9972	transit amplifying cell of colon	0.0078	28
SCAF8	0.6031	innate lymphoid cell	3.1331	28
ENSG00000213080	0.8655	enteroglial cell	0.0036	28
ARPC1BP1		B cell	0.0000	28
PPP1R14BP2	0.9100	intestinal crypt stem cell of colon	0.0056	28
VPS26CP1	1.0000	enterocyte of epithelium of large intestine	0.0000	28
CFAP45	0.5530	mature NK T cell	0.0796	28
ENSG00000213087	0.9211	colon macrophage	0.0059	28
ACKR1	0.9990	colon endothelial cell	4.2784	28
PDCL3P5	0.9557	colon endothelial cell	0.0493	28
SCYL2P1	0.7821	type L enteroendocrine cell	0.0161	28
PHB1P1	0.9645	paneth cell of colon	0.0001	28
ZNF254	0.5813	type L enteroendocrine cell	0.8185	28
KRT18P68	0.9945	paneth cell of colon	0.0012	28
NPM1P46	0.9597	enterocyte of epithelium of large intestine	0.0184	28
AHCYP5	1.0000	enterocyte of epithelium of large intestine	0.0001	28
BTF3L4P3	0.9748	colon macrophage	0.0000	28
RPL7AP37	0.9743	myeloid leukocyte	0.0016	28
RNF11P1	0.9992	enterocyte of epithelium of large intestine	0.0001	28
COX5BP2		B cell	0.0000	28
TUBB8P8	1.0000	enterocyte of epithelium of large intestine	0.0002	28
ENSG00000213115	0.9968	enterocyte of epithelium of large intestine	0.0000	28
MEMO1P2	0.9969	enterocyte of epithelium of large intestine	0.0016	28
CHCHD2P4	0.9727	myeloid leukocyte	0.0054	28
LIN28AP1	1.0000	enterocyte of epithelium of large intestine	0.0002	28
ENSG00000213121	0.8727	type L enteroendocrine cell	0.0250	28
RPL23AP46	1.0000	plasma cell	0.0000	28
DYNLT2B	0.8146	type L enteroendocrine cell	0.1150	28
TXNL4AP1	0.9694	fibroblast	0.0006	28
RPL32P31	0.9837	enterocyte of epithelium of large intestine	0.0013	28
EEF1DP5	0.8809	large intestine goblet cell	0.0018	28
YWHAZP4	0.9907	enterochromaffin-like cell	0.0198	28
PPP1R14BP5	1.0000	enterocyte of epithelium of large intestine	0.0000	28
ARF1P2	0.9548	myeloid leukocyte	0.0041	28
CRYGS	0.6867	type L enteroendocrine cell	0.0441	28
ELK2AP	0.9684	B cell	0.0008	28
ENSG00000213144	0.9335	fibroblast	0.0583	28
CRIP1	0.7811	CD8-positive, alpha-beta T cell	4.5492	28
RPL23AP60		B cell	0.0000	28
JPT1P1		B cell	0.0000	28
CNN2P9	0.9674	CD8-positive, alpha-beta T cell	0.0003	28
ENSG00000213150	0.9743	enterocyte of epithelium of large intestine	0.0005	28
RPL7AP60	0.8360	monocyte	0.0412	28
ENSG00000213153	1.0000	enterocyte of epithelium of large intestine	0.0000	28
ZCCHC10P1	0.9081	colon macrophage	0.0012	28
RPL32P10	0.9684	B cell	0.0009	28
GAPDHP36	0.9877	enterocyte of epithelium of large intestine	0.0000	28
CEND1P1		B cell	0.0000	28
KLHL23	0.7529	natural killer cell	0.8068	28
RPL8P4	0.7887	intestinal crypt stem cell of colon	0.0176	28
SAR1AP2	0.9987	tuft cell of colon	0.0002	28
LINGO4	0.9683	innate lymphoid cell	0.0677	28
ENSG00000213172	0.9664	myeloid leukocyte	0.0116	28
RPL28P1	0.8910	CD8-positive, alpha-beta T cell	0.0014	28
RPL13P6	0.9600	transit amplifying cell of colon	0.0095	28
PRDX2P4	0.9562	paneth cell of colon	0.0011	28
RPL22P1	0.5203	B cell	0.1746	28
RPL17P41	0.9417	BEST4+ enterocyte	0.0031	28
RPL36AP48		B cell	0.0000	28
OR10N1P	0.9999	large intestine goblet cell	0.0021	28
OR10D5P	1.0000	enterocyte of epithelium of large intestine	0.0000	28
RPS7P8	0.9992	type L enteroendocrine cell	0.0204	28
SAE1P1	0.9993	enteroglial cell	0.0131	28
FAM24B	0.8253	enterochromaffin-like cell	0.0797	28
TRIM59	0.7453	paneth cell of colon	0.1582	28
COPS5P1	0.9773	large intestine goblet cell	0.0003	28
YBX1P4	0.9452	type L enteroendocrine cell	0.0096	28
BTF3L4P2	0.9444	intestinal crypt stem cell of colon	0.0016	28
MLLT11	0.8429	enteroglial cell	0.1487	28
CDK7P1	0.9752	paneth cell of colon	0.0003	28
NUDCP1	0.9413	myeloid leukocyte	0.0264	28
ASIC3	0.7942	tuft cell of colon	0.0124	28
FABP5P10	0.9799	paneth cell of colon	0.0009	28
GIMAP1	0.9182	colon endothelial cell	0.9788	28
ENSG00000213204	0.8531	myofibroblast cell	0.0101	28
STRADBP1	0.9649	enterocyte of epithelium of large intestine	0.0002	28
ENSG00000213209	0.9639	CD8-positive, alpha-beta T cell	0.0013	28
RPL32P17		B cell	0.0000	28
KRT18P64	0.9993	intestinal crypt stem cell of colon	0.0008	28
NCLP1	0.8285	naive thymus-derived CD4-positive, alpha-beta T cell	0.0180	28
CCDC183	0.9140	enterochromaffin-like cell	0.3338	28
ARHGEF35	0.8595	intestinal crypt stem cell of colon	0.2798	28
OR2F1	0.9501	BEST4+ enterocyte	0.0165	28
ENSG00000213216	0.9308	colon endothelial cell	0.0078	28
CSH2	0.9904	enterocyte of epithelium of large intestine	0.0001	28
DNLZ	0.8646	mature NK T cell	0.0917	28
TOMM40P4	0.9858	regulatory T cell	0.0025	28
NOC2LP1	0.9334	tuft cell of colon	0.0159	28
ENSG00000213226	0.9139	B cell	0.0012	28
RPL12P38	0.9029	paneth cell of colon	0.0041	28
TCL1B	0.9914	B cell	0.0011	28
PPP1R2P10	0.9573	B cell	0.0009	28
RPL23AP62	1.0000	enterocyte of epithelium of large intestine	0.0000	28
ST13P10	0.9495	B cell	0.0008	28
EEF1A1P16	0.9936	CD8-positive, alpha-beta T cell	0.0012	28
YWHAZP2	0.8418	mast cell	0.0217	28
PTMAP10	0.9541	transit amplifying cell of colon	0.0159	28
ENSG00000213238	1.0000	enterocyte of epithelium of large intestine	0.0000	28
NPM1P32	0.9272	mast cell	0.0027	28
H3P4	0.9345	large intestine goblet cell	0.0017	28
SUPT4H1	0.8239	natural killer cell	0.1134	28
ENSG00000213247	0.9898	BEST4+ enterocyte	0.0407	28
RBMS2P1	0.8340	mast cell	0.0031	28
ENSG00000213252	0.9238	gamma-delta T cell	0.0011	28
RPL12P42	0.9749	enterochromaffin-like cell	0.2754	28
YWHAZP5	0.7704	transit amplifying cell of colon	0.0085	28
EEF1B2P6	0.6881	B cell	0.1129	28
VDAC2P3	0.9660	plasma cell	0.0078	28
NIP7P2	0.9965	plasma cell	0.0004	28
TSGA13	0.8847	transit amplifying cell of colon	0.0095	28
RPS6P26	0.9799	natural killer cell	0.1067	28
RPL6P25	0.9442	transit amplifying cell of colon	0.0070	28
RPL7AP9	0.9485	enteroglial cell	0.0036	28
IFITM9P	0.9563	monocyte	0.0083	28
MARCKSL1P1	1.0000	plasma cell	0.0003	28
ENSG00000213279	0.9870	colon endothelial cell	0.0159	28
ENSG00000213280	0.9768	natural killer cell	0.2696	28
NRAS	0.6868	natural killer cell	0.7635	28
RPL23AP45	1.0000	fibroblast	0.0000	28
ENSG00000213287	0.9346	naive thymus-derived CD4-positive, alpha-beta T cell	0.0044	28
PGK1P2	0.9914	tuft cell of colon	0.0150	28
RPL31P39	0.9754	plasma cell	0.0007	28
RPL28P5	0.8404	CD8-positive, alpha-beta T cell	0.0166	28
RPL22P10		B cell	0.0000	28
ENSG00000213296	0.9821	mast cell	0.0067	28
ZNF625-ZNF20	0.9719	large intestine goblet cell	0.0011	28
HNRNPA3P6	0.9729	innate lymphoid cell	0.2046	28
HMGB3P11	0.9946	plasma cell	0.0000	28
RPL31P37	0.9530	enterocyte of epithelium of large intestine	0.0011	28
RPS12P32	0.9518	CD4-positive, alpha-beta T cell	0.0020	28
RPL18AP13	0.9030	myeloid leukocyte	0.0025	28
HNRNPCP6	0.8897	monocyte	0.0045	28
RPL18P11	0.9402	CD4-positive, alpha-beta T cell	0.0022	28
RPL9P18	0.9242	intestinal crypt stem cell of colon	0.0014	28
CYCSP19	1.0000	enterocyte of epithelium of large intestine	0.0002	28
RPL7AP34	0.9079	BEST4+ enterocyte	0.0015	28
ENSG00000213315	0.9434	paneth cell of colon	0.0575	28
LTC4S	0.9792	mast cell	1.6750	28
ENSG00000213318	0.9951	BEST4+ enterocyte	0.0066	28
RPS7P11	0.9395	paneth cell of colon	0.0150	28
ENSG00000213328	0.9978	paneth cell of colon	0.0000	28
ENSG00000213331	0.9300	paneth cell of colon	0.0001	28
SLC25A5P6	0.9624	intestinal crypt stem cell of colon	0.0014	28
NPM1P50		B cell	0.0000	28
CLNS1AP1	0.9978	enteroglial cell	0.0015	28
ANKRD39	0.7834	natural killer cell	0.3210	28
ATF4P1	1.0000	gamma-delta T cell	0.0000	28
QTRT1	0.7606	intestinal crypt stem cell of colon	0.9079	28
CHUK	0.5002	gamma-delta T cell	0.3907	28
RPL21P18	0.9838	myeloid dendritic cell	0.0437	28
PCNPP3	0.9684	BEST4+ enterocyte	0.0019	28
MXD3	0.8957	transit amplifying cell of colon	0.3035	28
GAPDHP44	0.9100	enterochromaffin-like cell	0.0013	28
CNN2P8	1.0000	tuft cell of colon	0.0012	28
NAA50P2	0.8790	regulatory T cell	0.0090	28
RPL36P12	0.9106	mast cell	0.0032	28
FTH1P12	0.9286	paneth cell of colon	0.0100	28
RPS3P6	0.9216	regulatory T cell	0.0099	28
ENSG00000213365	0.9774	plasma cell	0.0023	28
GSTM2	0.8129	mast cell	0.4812	28
ST13P11	0.9927	fibroblast	0.0003	28
RANP6	0.9508	paneth cell of colon	0.0009	28
NAP1L1P3	0.9136	myeloid dendritic cell	0.0117	28
LINC00671	0.9423	enteroglial cell	0.0189	28
GAPDHP71	0.9648	monocyte	0.0009	28
COG8	0.6564	mature NK T cell	0.1079	28
PP1P	0.9498	BEST4+ enterocyte	0.0014	28
EIF4E2P1	0.9221	type L enteroendocrine cell	0.0086	28
RPL7AP39	0.8259	myeloid dendritic cell	0.0090	28
ENSG00000213386	0.9610	myofibroblast cell	0.1354	28
ARHGAP19	0.8297	mature NK T cell	0.1235	28
ENSG00000213393		B cell	0.0000	28
RPSAP46	0.9689	enterocyte of epithelium of large intestine	0.0017	28
HAUS7	0.8009	type L enteroendocrine cell	0.0569	28
LCAT	0.8756	myofibroblast cell	0.1496	28
RPS2P17	0.9176	transit amplifying cell of colon	0.0164	28
RPL12P18	0.9930	paneth cell of colon	0.0044	28
MAGEA12	1.0000	enterocyte of epithelium of large intestine	0.0003	28
PTPRCAP	0.9961	natural killer cell	0.1582	28
CISD1P1	0.9741	plasma cell	0.0003	28
ANXA2P1	0.9923	paneth cell of colon	0.0051	28
C1QBPP2	0.9941	transit amplifying cell of colon	0.0030	28
RBM22P2	0.8421	myeloid dendritic cell	0.0218	28
HNRNPA1P33	0.9210	large intestine goblet cell	0.0013	28
PVRIG	0.9433	paneth cell of colon	0.0131	28
ENSG00000213414	0.9995	enterocyte of epithelium of large intestine	0.0013	28
KRTAP4-12	0.9997	tuft cell of colon	0.0002	28
KRTAP2-4	1.0000	enterocyte of epithelium of large intestine	0.0000	28
GPC2	0.9353	type L enteroendocrine cell	0.0771	28
RPL7AP17	1.0000	enterocyte of epithelium of large intestine	0.0000	28
RBMX2P2	0.9826	BEST4+ enterocyte	0.0008	28
KRT222	0.9796	colon endothelial cell	0.0548	28
HSPD1P1	0.9429	paneth cell of colon	0.0198	28
ABRAXAS1P1	0.9301	fibroblast	0.0098	28
RPL17P34	0.9418	monocyte	0.0258	28
RPLP1P6	0.8630	enteroglial cell	0.0184	28
VTI1BP2	0.9825	fibroblast	0.0014	28
ATP6V0CP3	0.9739	fibroblast	0.0012	28
YBX2P1	0.9846	myeloid leukocyte	0.0092	28
OR5AC1	1.0000	enterocyte of epithelium of large intestine	0.0000	28
H2AZP1	0.8016	regulatory T cell	0.0621	28
RPL18AP3	0.6068	B cell	0.3428	28
NPM1P7		B cell	0.0000	28
SIPA1	0.8420	natural killer cell	0.9418	28
RPS23P2	0.9382	enterocyte of epithelium of large intestine	0.0046	28
GAPDHP28	0.9654	enterocyte of epithelium of large intestine	0.0004	28
VDAC1P7	0.9896	BEST4+ enterocyte	0.0017	28
OR6C69P	1.0000	enterocyte of epithelium of large intestine	0.0000	28
AKR1B1P2	0.9997	enterocyte of epithelium of large intestine	0.0029	28
FTH1P3	0.7432	monocyte	0.0183	28
PPIAP82	0.9934	intestinal crypt stem cell of colon	0.0003	28
RPL32P15	0.9759	monocyte	0.0045	28
ERV3-1	0.6390	tuft cell of colon	0.1623	28
SYNJ2BP	0.7804	paneth cell of colon	0.7768	28
ARL2	0.7799	enteroglial cell	1.2505	28
HMGB1P37	0.9422	colon macrophage	0.0048	28
FIRRE	0.8993	myeloid leukocyte	0.1084	28
RPL31P51	1.0000	plasma cell	0.0001	28
TTLL13	0.8851	paneth cell of colon	0.0017	28
CFL1P2	0.9482	paneth cell of colon	0.0010	28
KIAA1191P1	0.9840	fibroblast	0.0013	28
NDUFAF4P2	0.9981	intestinal crypt stem cell of colon	0.0002	28
EIF4A1P8	0.9691	enterochromaffin-like cell	0.0599	28
ENSG00000213486	0.9664	fibroblast	0.0006	28
ASS1P4	0.9802	enterocyte of epithelium of large intestine	0.0000	28
ENSG00000213488	0.9686	enterocyte of epithelium of large intestine	0.0001	28
FBLIM1P1	1.0000	enterocyte of epithelium of large intestine	0.0000	28
NT5C3AP1	0.8960	paneth cell of colon	0.0143	28
ACTN4P1	0.9762	BEST4+ enterocyte	0.0007	28
RPL26P13	0.9761	colon macrophage	0.0103	28
TPT1P13	0.9801	B cell	0.0008	28
LAP3P2	0.9884	intestinal crypt stem cell of colon	0.0002	28
PPIAP16	0.9541	myeloid dendritic cell	0.0100	28
GBP7	0.9630	myofibroblast cell	0.0353	28
IMPDH1P5	0.9958	enterocyte of epithelium of large intestine	0.0004	28
ENSG00000213514	0.9441	enteroglial cell	0.0024	28
RBMXL1	0.8804	enteroglial cell	0.9498	28
RPL36P7	0.9902	enterocyte of epithelium of large intestine	0.0013	28
RAC1P5	0.9514	myofibroblast cell	0.0032	28
SRA1	0.6447	natural killer cell	1.3187	28
FAM32CP		B cell	0.0000	28
SETP8	0.9880	enterochromaffin-like cell	0.0013	28
ENSG00000213527	0.9997	transit amplifying cell of colon	0.0012	28
RPL32P22	0.9965	paneth cell of colon	0.0002	28
MTHFD2P5	0.9950	CD8-positive, alpha-beta T cell	0.0000	28
STIMATE	0.8315	mature NK T cell	0.0417	28
GNG5P1	1.0000	enterocyte of epithelium of large intestine	0.0000	28
KRT8P41	0.9949	paneth cell of colon	0.0012	28
YBX1P6	0.9367	myeloid leukocyte	0.0068	28
TXN2P1	0.9841	plasma cell	0.0017	28
RPL7AP43	0.9100	mast cell	0.0155	28
RARRES2P2	0.9888	paneth cell of colon	0.0009	28
VN1R64P	0.9985	myofibroblast cell	0.0000	28
PPIAP81	0.9999	fibroblast	0.0004	28
ENSG00000213549	0.9617	type L enteroendocrine cell	0.0099	28
DNAJC9	0.6861	CD8-positive, alpha-beta T cell	0.8300	28
RPLP0P6	0.8923	paneth cell of colon	0.0553	28
ENSG00000213556		B cell	0.0000	28
RPL31P43	0.9799	enteroglial cell	0.0405	28
HMGN2P32	1.0000	enterocyte of epithelium of large intestine	0.0017	28
HNRNPA1P64	0.9999	transit amplifying cell of colon	0.0031	28
ENSG00000213560	0.9115	colon endothelial cell	0.0073	28
ENSG00000213561	0.9867	tuft cell of colon	0.0157	28
C8orf82	0.7274	intestinal crypt stem cell of colon	0.4096	28
HNRNPA1P13	1.0000	enterocyte of epithelium of large intestine	0.0000	28
GTF3C6P2	0.8392	regulatory T cell	0.0030	28
LDHAP5	0.9843	myofibroblast cell	0.0030	28
CPLX3	1.0000	enterocyte of epithelium of large intestine	0.0000	28
RPL29P5	0.8873	colon endothelial cell	0.0003	28
VDAC1	0.6281	intestinal crypt stem cell of colon	2.3432	28
ENSG00000213587	0.9780	enterocyte of epithelium of large intestine	0.0007	28
ZBTB9	0.8865	enterochromaffin-like cell	0.0956	28
ENSG00000213590	0.8168	mature NK T cell	0.0566	28
PPIAP42	0.9755	naive thymus-derived CD4-positive, alpha-beta T cell	0.0115	28
TMX2	0.8853	paneth cell of colon	1.2586	28
GAPDHP25	0.9675	enterocyte of epithelium of large intestine	0.0011	28
RPL31P4	0.7469	mast cell	0.0261	28
SLX1A-SULT1A3	0.8850	enterocyte of epithelium of large intestine	0.0026	28
ENSG00000213600	0.6704	mature NK T cell	0.0256	28
KRT18P19	0.9486	myeloid leukocyte	0.0042	28
NAA50P1	0.9668	enterocyte of epithelium of large intestine	0.0000	28
ENSG00000213605	0.8836	intestinal crypt stem cell of colon	0.0028	28
AKR1B10P1	0.9552	paneth cell of colon	0.0031	28
OR4A45P	1.0000	enterocyte of epithelium of large intestine	0.0000	28
SLC25A14P1	0.9855	gamma-delta T cell	0.0007	28
RPL7AP50	0.8788	paneth cell of colon	0.0054	28
FAM220CP	0.9851	plasma cell	0.0001	28
RPL11P3	0.8193	myeloid leukocyte	0.1579	28
HEXA	0.8001	myeloid leukocyte	1.5587	28
NDUFS3	0.7818	intestinal crypt stem cell of colon	1.6747	28
RPL21P70	0.9981	plasma cell	0.0005	28
RPSAP54	0.9921	enterocyte of epithelium of large intestine	0.0264	28
LEPROT	0.8130	colon endothelial cell	2.0576	28
LBH	0.9249	myofibroblast cell	5.0941	28
BOLA3P3	0.9349	transit amplifying cell of colon	0.0190	28
ADAT3	0.7123	BEST4+ enterocyte	0.0384	28
PPP1CB	0.6083	innate lymphoid cell	9.1847	28
EEF1DP4	0.9800	enteroglial cell	0.0039	28
RPL7AP4	0.9445	paneth cell of colon	0.0000	28
ENSG00000213642	0.9458	CD8-positive, alpha-beta T cell	0.0015	28
VN1R37P	1.0000	enterocyte of epithelium of large intestine	0.0000	28
SAPCD2P1	1.0000	enterocyte of epithelium of large intestine	0.0000	28
SLC25A1P3	0.9696	tuft cell of colon	0.0001	28
SULT1A4	0.9842	paneth cell of colon	0.0017	28
ENSG00000213650	0.9892	transit amplifying cell of colon	0.0095	28
HMGB3P30	1.0000	enterocyte of epithelium of large intestine	0.0021	28
RPL22P22	1.0000	B cell	0.0018	28
GPSM3	0.7660	monocyte	1.4818	28
ENSG00000213655		B cell	0.0000	28
RPL31P44	0.9830	BEST4+ enterocyte	0.0025	28
LAT	0.8589	mast cell	0.1298	28
RSU1P3	0.9560	myofibroblast cell	0.0488	28
ENSG00000213661	0.9935	enterocyte of epithelium of large intestine	0.0015	28
RPL21P58	0.9966	large intestine goblet cell	0.0014	28
RPS16P8		B cell	0.0000	28
PGGT1BP1	0.9987	large intestine goblet cell	0.0022	28
RPL21P86	0.8276	enteroglial cell	0.0035	28
OLA1P2	0.8505	enteroglial cell	0.0026	28
NCKIPSD	0.7185	enterochromaffin-like cell	0.2218	28
SLC25A5P3	0.9544	myofibroblast cell	0.0023	28
ATF6B	0.7600	innate lymphoid cell	0.8432	28
SNRPA1P2	0.9716	colon endothelial cell	0.0357	28
LDHBP2	0.9407	fibroblast	0.0008	28
TREX1	1.0000	BEST4+ enterocyte	0.0015	28
ENSG00000213690	0.9921	enterocyte of epithelium of large intestine	0.0002	28
SEC14L1P1	0.9504	tuft cell of colon	0.1168	28
S1PR3	0.9682	myofibroblast cell	1.4208	28
RPS7P14	0.8364	paneth cell of colon	0.0011	28
CTBP2P6	0.9694	enterocyte of epithelium of large intestine	0.0001	28
CAPZA1P3	0.9748	enterocyte of epithelium of large intestine	0.0000	28
SLC35F6	0.6848	myeloid dendritic cell	0.3574	28
RPL17P50	0.8644	enterochromaffin-like cell	0.0762	28
SETP22	0.9891	plasma cell	0.0002	28
RPL13AP9	0.9036	enteroglial cell	0.0101	28
EEF1A1P15	1.0000	enterocyte of epithelium of large intestine	0.0000	28
RHOG2P	1.0000	enterocyte of epithelium of large intestine	0.0000	28
HMGB1P10	0.8718	monocyte	0.0176	28
SLC16A14P1	1.0000	enterocyte of epithelium of large intestine	0.0000	28
PHB1P7	0.9519	large intestine goblet cell	0.0029	28
PIGCP1	0.9653	colon endothelial cell	0.0217	28
FAM209B	0.8203	naive thymus-derived CD4-positive, alpha-beta T cell	0.0188	28
FABP5P5	0.9735	myeloid leukocyte	0.0036	28
ENSG00000213717	0.9996	intestinal crypt stem cell of colon	0.0004	28
CLIC1	0.8343	paneth cell of colon	12.1255	28
HMGN2P30	0.9978	enterocyte of epithelium of large intestine	0.0002	28
DDAH2	0.6646	fibroblast	0.9990	28
PRDX2P2	1.0000	tuft cell of colon	0.0000	28
RPS2P52	0.9822	enteroglial cell	0.0100	28
SSBP3P3	0.9838	colon endothelial cell	0.0003	28
RPS16P2	0.9556	BEST4+ enterocyte	0.0017	28
POLD2P1	0.9946	enterocyte of epithelium of large intestine	0.0002	28
RAB5CP1	0.9614	paneth cell of colon	0.0059	28
ANAPC10P1	0.9916	type L enteroendocrine cell	0.0166	28
BRI3P2	0.9794	fibroblast	0.0000	28
PPIAP68	0.9778	gamma-delta T cell	0.0013	28
SERBP1P1	0.9565	naive thymus-derived CD4-positive, alpha-beta T cell	0.0198	28
RPS29	0.6158	B cell	42.1282	28
ZNF337-AS1	0.6066	innate lymphoid cell	0.2469	28
RPS10P14	0.9132	large intestine goblet cell	0.0017	28
WASHC3P1	1.0000	enterocyte of epithelium of large intestine	0.0000	28
ENSG00000213750	0.9129	monocyte	0.0007	28
ENSG00000213752		B cell	0.0000	28
CENPBD2P	0.7353	gamma-delta T cell	0.4952	28
KPNA4P1	0.8198	naive thymus-derived CD4-positive, alpha-beta T cell	0.0073	28
RPL29P15	0.9986	enterochromaffin-like cell	0.0621	28
RPS3AP20	0.8914	naive thymus-derived CD4-positive, alpha-beta T cell	0.0377	28
UGT2B11	0.9548	large intestine goblet cell	0.0121	28
ATP6V1G2	0.8180	colon endothelial cell	0.1240	28
MT1P1	0.9863	enterocyte of epithelium of large intestine	0.0007	28
ZNF134	0.7132	innate lymphoid cell	0.2318	28
ACTBP2	0.9473	myofibroblast cell	0.0265	28
FAM210CP	0.9793	paneth cell of colon	0.0000	28
KRT8P37	0.9864	paneth cell of colon	0.0014	28
EIF1P7	0.9613	colon endothelial cell	0.0042	28
ENSG00000213774	0.9900	paneth cell of colon	0.0000	28
ENSG00000213777	0.9532	fibroblast	0.0140	28
HNRNPA1P32	0.9967	tuft cell of colon	0.0077	28
RPL29P21	0.9900	enteroglial cell	0.0020	28
GTF2H4	0.9054	enterochromaffin-like cell	0.0448	28
PSMC1P2	0.9696	BEST4+ enterocyte	0.0022	28
DDX47	0.8609	myofibroblast cell	0.1315	28
RPL35P4	0.9812	enterocyte of epithelium of large intestine	0.0005	28
AKR1B1P3	0.9520	colon macrophage	0.0001	28
NHP2P2	0.9897	myofibroblast cell	0.0001	28
RPL7AP38	1.0000	enterocyte of epithelium of large intestine	0.0000	28
OLA1P1	0.9145	paneth cell of colon	0.0053	28
ENSG00000213791	0.9283	paneth cell of colon	0.0009	28
ZNF888	0.8107	natural killer cell	0.3139	28
