gene	tau	top_cell_state	top_expr	n_states
ENSG00000223842	0.9822	vein endothelial cell	0.0013	21
ENSG00000277007	0.6468	endothelial cell of lymphatic vessel	0.0484	21
SLC30A10	0.8435	enterocyte	0.0413	21
EPRS1	0.3009	neural crest cell	0.6300	21
BPNT1	0.4475	enteric neuron	0.2072	21
IARS2	0.2752	colon epithelial cell	0.5030	21
RAB3GAP2	0.2649	enteric neuron	0.3235	21
MARK1	0.7249	pericyte	0.1310	21
C1orf115	0.9542	endothelial cell of artery	1.4813	21
MTARC2	0.5346	enterocyte	0.1604	21
MTARC1	0.6590	stem cell	0.4074	21
RNU6ATAC35P	0.7597	epithelial cell	0.0063	21
ENSG00000272823	0.8433	endothelial cell of lymphatic vessel	0.0024	21
LINC01352	0.9012	enteroendocrine cell	0.0031	21
HLX-AS1	0.7703	interstitial cell of Cajal	0.0071	21
HLX	0.7689	mesodermal cell	1.4258	21
LINC02817	0.8572	myofibroblast cell	0.0026	21
DUSP10	0.7839	mesodermal cell	0.2540	21
LINC01705	0.9102	interstitial cell of Cajal	0.0028	21
ENSG00000236230	0.9780	epithelial cell	0.0051	21
ENSG00000226643	0.9062	fibroblast	0.0005	21
ENSG00000276997	0.7298	interstitial cell of Cajal	0.0121	21
HHIPL2	0.7605	colon epithelial cell	0.0015	21
TAF1A	0.6047	neural crest cell	0.1720	21
TAF1A-AS1	0.5774	progenitor cell	0.0292	21
MIA3	0.3985	enteric neuron	0.3712	21
ENSG00000272750	0.7465	endothelial cell of artery	0.0392	21
AIDA	0.5867	endothelial cell of artery	0.8508	21
BROX	0.3000	endothelial cell of lymphatic vessel	0.3408	21
FAM177B	0.9595	intestine goblet cell	0.0367	21
DISP1	0.8852	mesothelial cell	0.5906	21
TLR5	0.8637	hematopoietic cell	0.0908	21
SUSD4	0.9536	endothelial cell of lymphatic vessel	0.1892	21
CAPN8	0.9213	colon epithelial cell	0.0727	21
CAPN2	0.5657	mesothelial cell	1.2286	21
TP53BP2	0.3756	mesodermal cell	0.2301	21
ENSG00000278467	0.9193	endothelial cell of lymphatic vessel	0.0054	21
FBXO28	0.4437	endothelial cell of lymphatic vessel	0.2443	21
DEGS1	0.5921	endothelial cell of lymphatic vessel	0.9698	21
ENSG00000237101	0.6097	mesodermal cell	0.0091	21
NVL	0.5016	neural crest cell	0.2715	21
CNIH4	0.3452	enterocyte	1.0932	21
WDR26	0.4928	endothelial cell of lymphatic vessel	0.4896	21
CNIH3	0.6804	fibroblast	0.1834	21
LINC02813	0.8938	intestine goblet cell	0.0007	21
DNAH14	0.5264	enteric smooth muscle cell	0.3973	21
LBR	0.5907	myofibroblast cell	1.5773	21
ENSG00000282418	0.9481	enteric smooth muscle cell	0.0080	21
ENAH	0.8429	enteric smooth muscle cell	4.2409	21
SRP9	0.3013	interstitial cell of Cajal	4.3804	21
EPHX1	0.7927	endothelial cell of lymphatic vessel	1.2023	21
ENSG00000242861	0.7181	colon epithelial cell	0.0724	21
TMEM63A	0.7113	colon epithelial cell	0.5658	21
LEFTY1	0.9803	colon epithelial cell	0.3675	21
PYCR2	0.4070	hematopoietic cell	0.3506	21
LEFTY2	0.9026	endothelial cell of artery	0.0814	21
SDE2	0.6284	endothelial cell of artery	0.2757	21
H3-3A-DT	0.8904	endothelial cell of lymphatic vessel	0.0127	21
H3-3A	0.3964	enteric neuron	32.8830	21
LINC01703	0.6887	stem cell	0.0055	21
ACBD3	0.3793	endothelial cell of artery	0.3788	21
ACBD3-AS1	0.9043	colon epithelial cell	0.0015	21
MIXL1	0.6232	enteric neuron	0.0043	21
LIN9	0.5188	neural crest cell	0.1134	21
PARP1	0.5605	neural crest cell	2.2351	21
STUM	0.9317	enteric neuron	0.1095	21
ITPKB	0.8672	endothelial cell of artery	0.6412	21
ITPKB-AS1	0.9198	endothelial cell of artery	0.0437	21
PSEN2	0.5976	enteric neuron	0.0901	21
COQ8A	0.6274	intestine goblet cell	0.5340	21
CDC42BPA	0.5974	pericyte	0.7727	21
ENSG00000233706	0.9893	erythroblast	0.0010	21
ENSG00000228625	0.9708	endothelial cell of artery	0.0033	21
LINC01641	0.6313	interstitial cell of Cajal	0.0294	21
ZNF678	0.4319	endothelial cell of artery	0.1037	21
SNAP47	0.4595	mesothelial cell	0.3817	21
JMJD4	0.3119	progenitor cell	0.1469	21
WNT9A	0.7424	mesothelial cell	0.0704	21
WNT3A	0.8057	mesothelial cell	0.0012	21
LINC02809	0.8966	enteric smooth muscle cell	0.0001	21
ARF1	0.2788	interstitial cell of Cajal	3.4424	21
C1orf35	0.2900	neural crest cell	0.5989	21
MRPL55	0.1833	myofibroblast cell	0.9799	21
GUK1	0.6814	endothelial cell of lymphatic vessel	7.2885	21
GJC2	0.8581	endothelial cell of lymphatic vessel	0.0423	21
IBA57-DT	0.7394	enteric neuron	0.0030	21
IBA57	0.4175	endothelial cell of lymphatic vessel	0.1415	21
OBSCN-AS1	0.6574	endothelial cell of lymphatic vessel	0.0147	21
OBSCN	0.6506	enterocyte	0.2797	21
ENSG00000269934	0.8899	hematopoietic cell	0.0009	21
ENSG00000270110	0.9929	hematopoietic cell	0.0013	21
ENSG00000270104	0.9172	pericyte	0.0016	21
TRIM11	0.3686	endothelial cell of artery	0.1572	21
TRIM17	0.7808	epithelial cell	0.0093	21
H2AC25	0.7174	enteric neuron	2.0817	21
H2BC26	0.5997	enteroendocrine cell	0.0184	21
RNF187	0.5331	interstitial cell of Cajal	0.8028	21
RHOU	0.6613	fibroblast	0.4133	21
LINC02814	0.9885	epithelial cell	0.0115	21
TMEM78	0.9334	myofibroblast cell	0.0014	21
RAB4A-AS1	0.7111	colon epithelial cell	0.0028	21
RAB4A	0.4009	progenitor cell	1.3739	21
ENSG00000237481	0.7170	progenitor cell	0.0027	21
CCSAP	0.7178	hematopoietic cell	0.0992	21
ACTA1	0.9809	pericyte	0.0686	21
NUP133	0.2941	neural crest cell	0.2014	21
NUP133-DT	0.9343	endothelial cell of lymphatic vessel	0.0051	21
ABCB10	0.6929	enteroendocrine cell	0.2537	21
TAF5L	0.5365	endothelial cell of artery	0.1056	21
URB2	0.4890	enteroendocrine cell	0.0411	21
LINC01736	1.0000	hematopoietic cell	0.0266	21
GALNT2	0.4900	enteric neuron	0.3850	21
ENSG00000227006	0.8769	endothelial cell of lymphatic vessel	0.0010	21
ENSG00000224407	0.7518	vein endothelial cell	0.0018	21
PGBD5	0.9048	colon epithelial cell	0.1087	21
COG2	0.4851	colon epithelial cell	0.2342	21
AGT	0.8681	enterocyte	0.4193	21
ENSG00000244137	0.8858	progenitor cell	0.0379	21
CAPN9	0.9402	intestine goblet cell	0.1030	21
C1orf198	0.6660	pericyte	0.8021	21
ENSG00000223393	0.7254	mesothelial cell	0.0174	21
TTC13	0.8314	endothelial cell of artery	0.2669	21
ARV1	0.4382	enteric neuron	0.2413	21
FAM89A	0.9473	endothelial cell of artery	1.4600	21
TRIM67	0.9892	enteric neuron	0.1061	21
TRIM67-AS1	0.9887	enteric neuron	0.0010	21
C1orf131	0.5401	progenitor cell	0.6720	21
GNPAT	0.3462	endothelial cell of lymphatic vessel	0.8007	21
EXOC8	0.6336	endothelial cell of lymphatic vessel	0.0832	21
SPRTN	0.6489	endothelial cell of artery	0.2688	21
EGLN1	0.7471	endothelial cell of artery	1.2760	21
ENSG00000233461	0.7193	endothelial cell of artery	0.2020	21
TSNAX-DISC1	0.8715	endothelial cell of artery	0.0067	21
TSNAX	0.4132	endothelial cell of artery	0.6254	21
LINC00582	0.9872	hematopoietic cell	0.0006	21
DISC1	0.8352	endothelial cell of artery	0.3641	21
ENSG00000235152	0.9571	myofibroblast cell	0.0005	21
ENSG00000236372	0.9455	fibroblast	0.0011	21
SIPA1L2	0.7658	endothelial cell of artery	0.8063	21
LINC01744	0.9754	mesodermal cell	0.0002	21
MAP10	0.3814	endothelial cell of artery	0.0374	21
NTPCR	0.4948	colon epithelial cell	0.9481	21
PCNX2	0.6076	enteric neuron	0.1191	21
MAP3K21	0.7326	progenitor cell	0.0780	21
KCNK1	0.8079	mesothelial cell	0.1641	21
SLC35F3	0.8346	interstitial cell of Cajal	0.0344	21
ENSG00000233332	0.9870	enteroendocrine cell	0.0032	21
ENSG00000236358	0.9769	mesodermal cell	0.0002	21
ENSG00000273367	0.6924	mesothelial cell	0.0077	21
COA6-AS1	0.3779	endothelial cell of lymphatic vessel	0.0474	21
COA6	0.3521	epithelial cell	0.7046	21
TARBP1	0.5803	vein endothelial cell	0.3237	21
LINC01354	0.9014	myofibroblast cell	0.0063	21
IRF2BP2	0.4661	enteric smooth muscle cell	1.7470	21
ENSG00000228830	0.7186	endothelial cell of lymphatic vessel	0.0065	21
LINC00184	0.9149	enteroendocrine cell	0.0005	21
ENSG00000228044	0.9919	progenitor cell	0.0008	21
ENSG00000230628	0.9240	enteroendocrine cell	0.0019	21
LINC01132	0.9688	endothelial cell of artery	0.0159	21
LINC02961	0.9044	hematopoietic cell	0.0016	21
LINC02971	0.8222	intestine goblet cell	0.0034	21
LNCATV	0.7243	hematopoietic cell	0.0399	21
LINC03108	0.9962	hematopoietic cell	0.0212	21
LINC01348	0.8704	progenitor cell	0.0019	21
ENSG00000273416	0.7538	endothelial cell of lymphatic vessel	0.0194	21
TOMM20	0.2850	enteric neuron	2.3203	21
RBM34	0.3108	enteric neuron	0.0700	21
ARID4B	0.3663	endothelial cell of artery	1.4944	21
GGPS1	0.3073	enteric neuron	0.5552	21
B3GALNT2	0.5883	myofibroblast cell	0.2860	21
GNG4	0.8935	enteric neuron	0.5336	21
LYST	0.8167	hematopoietic cell	0.4184	21
LINC02768	0.9800	endothelial cell of lymphatic vessel	0.0148	21
NID1	0.7442	pericyte	2.8116	21
GPR137B	0.6263	hematopoietic cell	0.1703	21
ERO1B	0.8910	enteroendocrine cell	0.6084	21
EDARADD	0.5097	mesothelial cell	0.0552	21
LGALS8	0.5713	endothelial cell of artery	0.4753	21
LGALS8-AS1	0.6531	intestine goblet cell	0.0116	21
ENSG00000273058	0.5994	epithelial cell	0.0077	21
ENSG00000230325	0.7130	colon epithelial cell	0.0041	21
HEATR1	0.3671	neural crest cell	0.1751	21
ACTN2	0.8465	enteric smooth muscle cell	0.0478	21
MTR	0.3372	fibroblast	0.2771	21
MT1HL1	0.8035	enterocyte	0.0325	21
RYR2	0.8610	pericyte	0.2337	21
ENSG00000237250	0.9159	mesothelial cell	0.0008	21
LINC01139	0.9668	mesothelial cell	0.1371	21
ENSG00000259776	0.8945	endothelial cell of lymphatic vessel	0.0061	21
CHRM3	0.7854	enteric smooth muscle cell	0.4078	21
CHRM3-AS2	0.9598	hematopoietic cell	0.0084	21
CHRM3-AS1	0.9980	intestine goblet cell	0.0011	21
FMN2	0.8579	enteric smooth muscle cell	0.1141	21
GREM2	0.9669	enteric smooth muscle cell	3.7251	21
ENSG00000230015	0.9160	colon epithelial cell	0.0003	21
RGS7	0.9169	enteric neuron	0.2043	21
FH	0.3062	enteroendocrine cell	0.5930	21
KMO	0.9003	hematopoietic cell	0.0118	21
OPN3	0.5458	mesothelial cell	0.3878	21
CHML	0.4741	mesothelial cell	0.2175	21
WDR64	0.9369	epithelial cell	0.0084	21
EXO1	0.7573	neural crest cell	0.1695	21
MAP1LC3C	0.9338	enteric neuron	0.0161	21
PLD5	0.9618	enteric neuron	0.0502	21
SEPTIN14P21	0.9533	interstitial cell of Cajal	0.0013	21
CEP170	0.7226	enteric neuron	1.0378	21
ENSG00000227230	0.9762	neural crest cell	0.0002	21
SDCCAG8	0.5816	neural crest cell	1.0625	21
AKT3	0.7548	enteric neuron	0.5451	21
ENSG00000236031	0.8783	neural crest cell	0.0022	21
LINC02774	0.8994	enteric neuron	0.0013	21
ZBTB18	0.8499	enteric neuron	0.4048	21
ENSG00000237759	0.9736	enteric neuron	0.0028	21
ENSG00000240963	0.8668	hematopoietic cell	0.0027	21
ADSS2	0.2805	mesothelial cell	0.4760	21
CATSPERE	0.7810	epithelial cell	0.0134	21
DESI2	0.4677	interstitial cell of Cajal	0.4495	21
ENSG00000282317	0.8632	epithelial cell	0.0128	21
COX20	0.4844	enteric smooth muscle cell	1.4320	21
HNRNPU	0.4446	neural crest cell	3.8439	21
ENSG00000273175	0.8055	hematopoietic cell	0.0072	21
ENSG00000272195	0.5999	hematopoietic cell	0.0190	21
EFCAB2	0.3760	neural crest cell	0.2798	21
KIF26B	0.8111	mesodermal cell	0.5908	21
KIF26B-AS1	0.9580	mesodermal cell	0.0001	21
ENSG00000231612	0.9718	fibroblast	0.0004	21
SMYD3	0.6860	myofibroblast cell	0.6428	21
ENSG00000235096	0.9378	myofibroblast cell	0.0003	21
SMYD3-AS1	0.9588	enteroendocrine cell	0.0009	21
TFB2M	0.4401	epithelial cell	0.2223	21
CNST	0.4855	enteric neuron	0.1821	21
ENSG00000260698	0.9006	enteroendocrine cell	0.0044	21
ENSG00000235021	0.7036	progenitor cell	0.0047	21
SCCPDH	0.6233	neural crest cell	1.5254	21
ENSG00000260855	0.7108	enteric neuron	0.0133	21
AHCTF1	0.2984	neural crest cell	0.1909	21
ZNF695	0.6744	neural crest cell	0.0682	21
ZNF670-ZNF695	0.5772	neural crest cell	0.0059	21
ZNF670	0.6820	endothelial cell of lymphatic vessel	0.1111	21
ZNF669	0.5204	enteric neuron	0.1295	21
LINC02897	0.7311	interstitial cell of Cajal	0.0284	21
ZNF124	0.4947	hematopoietic cell	0.1389	21
ENSG00000259865	0.7369	endothelial cell of artery	0.3639	21
ENSG00000232347	0.7368	hematopoietic cell	0.0058	21
ZNF496	0.3710	pericyte	0.1496	21
NLRP3	0.9881	hematopoietic cell	0.1877	21
GCSAML	0.9885	hematopoietic cell	0.0346	21
OR2C3	0.8733	endothelial cell of lymphatic vessel	0.0119	21
ENSG00000235749	0.8810	endothelial cell of lymphatic vessel	0.0076	21
TRIM58	0.9763	erythroblast	0.6647	21
OR2L13	0.9454	hematopoietic cell	0.0043	21
LYPD9P	0.9413	stem cell	0.0013	21
LYPD8	0.9425	stem cell	0.0084	21
SH3BP5L	0.3204	hematopoietic cell	0.0844	21
ZNF672	0.4248	endothelial cell of lymphatic vessel	0.2262	21
ZNF692	0.4170	neural crest cell	0.2125	21
PGBD2	0.4045	pericyte	0.0630	21
FAM110C	0.8179	intestine goblet cell	0.0873	21
ENSG00000227061	0.9679	interstitial cell of Cajal	0.0018	21
SH3YL1	0.6079	enterocyte	1.0397	21
ACP1	0.1858	progenitor cell	1.8612	21
ALKAL2	0.9498	enteric smooth muscle cell	0.3625	21
LINC01865	0.9480	endothelial cell of artery	0.0011	21
ENSG00000233633	0.9643	interstitial cell of Cajal	0.0032	21
TMEM18	0.2997	mesodermal cell	0.6964	21
TMEM18-DT	0.9700	mesothelial cell	0.0040	21
ENSG00000227713	0.9698	interstitial cell of Cajal	0.0016	21
LINC01115	0.8489	enteric neuron	0.0032	21
ENSG00000223751	0.8416	mesothelial cell	0.0009	21
SNTG2-AS1	0.7924	mesothelial cell	0.0046	21
SNTG2	0.7845	mesodermal cell	0.0097	21
TPO	0.8233	pericyte	0.0045	21
ENSG00000203635	0.7108	interstitial cell of Cajal	0.0052	21
PXDN	0.6983	endothelial cell of artery	2.7353	21
MYT1L	0.9899	enteric neuron	0.2534	21
ENSG00000232057	0.8940	mesothelial cell	0.0179	21
LINC01250	0.9936	enteric neuron	0.0346	21
EIPR1	0.5112	enteric neuron	0.5304	21
TRAPPC12	0.4173	endothelial cell of artery	0.3207	21
TRAPPC12-AS1	0.6184	interstitial cell of Cajal	0.0583	21
ENSG00000271868	0.8596	endothelial cell of lymphatic vessel	0.0031	21
ADI1	0.5396	interstitial cell of Cajal	1.3599	21
ENSG00000235078	0.4928	mesodermal cell	0.0225	21
ENSG00000242282	0.6125	endothelial cell of artery	0.0863	21
RNASEH1	0.3633	enteric neuron	0.3040	21
RNASEH1-DT	0.4821	neural crest cell	0.2404	21
RPS7	0.3357	stem cell	53.2448	21
COLEC11	0.8685	fibroblast	0.3204	21
ENSG00000237370	0.8283	enteric neuron	0.0035	21
ALLC	0.8961	myofibroblast cell	0.0006	21
ENSG00000224661	0.9974	interstitial cell of Cajal	0.0029	21
DCDC2C	0.9314	interstitial cell of Cajal	0.0107	21
LINC01304	0.9263	mesothelial cell	0.0019	21
LINC01249	0.9345	mesodermal cell	0.0014	21
ENSG00000232835	0.9911	fibroblast	0.0003	21
LINC01248	0.7548	enteroendocrine cell	0.0038	21
SOX11	0.7893	enteric neuron	4.2162	21
ENSG00000236106	0.9194	epithelial cell	0.0084	21
LINC01247	0.8850	neural crest cell	0.0007	21
LINC00487	0.8539	neural crest cell	0.0035	21
NRIR	0.9717	erythroblast	0.0076	21
CMPK2	0.8149	erythroblast	0.1401	21
RSAD2	0.8985	erythroblast	0.1022	21
ENSG00000271947	0.9428	endothelial cell of artery	0.0412	21
RNF144A	0.8885	endothelial cell of artery	0.6870	21
LINC02973	0.6593	vein endothelial cell	0.0026	21
ENSG00000230515	0.9344	hematopoietic cell	0.0008	21
LINC01871	0.8615	myofibroblast cell	0.0122	21
ENSG00000226506	0.9567	hematopoietic cell	0.0006	21
LINC00299	0.9639	hematopoietic cell	0.0348	21
ENSG00000231083	0.9579	colon epithelial cell	0.0025	21
ID2-AS1	0.6085	progenitor cell	0.0048	21
ID2	0.6484	myofibroblast cell	9.7278	21
KIDINS220	0.6728	enteric neuron	1.2824	21
MBOAT2	0.4879	enteric neuron	0.4654	21
ENSG00000261104	0.9628	intestine goblet cell	0.0032	21
ASAP2	0.7422	endothelial cell of artery	0.5644	21
ITGB1BP1	0.5529	endothelial cell of artery	1.3041	21
CPSF3	0.4919	neural crest cell	0.5222	21
IAH1	0.4067	pericyte	0.7995	21
ADAM17	0.5796	endothelial cell of artery	0.5049	21
ENSG00000239300	0.7879	fibroblast	0.0004	21
ENSG00000271855	0.5054	mesodermal cell	0.0171	21
YWHAQ	0.4615	enteric neuron	5.2746	21
ENSG00000240687	0.9790	progenitor cell	0.0007	21
ENSG00000243491	0.9669	enteroendocrine cell	0.0201	21
TAF1B	0.4742	pericyte	0.2724	21
ENSG00000269973	0.4343	endothelial cell of artery	0.0564	21
GRHL1	0.6973	colon epithelial cell	0.0573	21
ENSG00000260077	0.5882	endothelial cell of artery	0.1108	21
KLF11	0.5233	colon epithelial cell	0.1890	21
ENSG00000271787	0.8919	stem cell	0.0048	21
CYS1	0.6957	fibroblast	0.0472	21
ENSG00000233502	0.9991	stem cell	0.0005	21
RRM2	0.6096	intestine goblet cell	1.0480	21
HPCAL1	0.8007	intestine goblet cell	1.5121	21
ODC1	0.6939	colon epithelial cell	4.6188	21
ODC1-DT	0.5762	colon epithelial cell	0.0165	21
NOL10	0.3209	vein endothelial cell	0.2904	21
ENSG00000234818	0.9492	interstitial cell of Cajal	0.0021	21
RN7SL832P	0.6072	myofibroblast cell	0.0427	21
ATP6V1C2	0.8789	endothelial cell of artery	0.0636	21
ENSG00000272275	0.7366	endothelial cell of artery	0.0236	21
PDIA6	0.2672	interstitial cell of Cajal	4.2665	21
LINC01954	0.9071	hematopoietic cell	0.0149	21
KCNF1	0.8570	interstitial cell of Cajal	0.0627	21
ENSG00000145063	0.9107	endothelial cell of lymphatic vessel	0.0044	21
CIMIP5	0.8385	endothelial cell of lymphatic vessel	0.0086	21
SLC66A3	0.6559	hematopoietic cell	0.2782	21
ROCK2	0.5565	endothelial cell of artery	0.7820	21
LINC00570	0.9294	erythroblast	0.0047	21
E2F6	0.4659	mesodermal cell	0.2712	21
GREB1	0.7477	enteric neuron	0.1738	21
NTSR2	0.9893	fibroblast	0.0002	21
LPIN1	0.4513	enteric neuron	0.2415	21
MIR3681HG	0.8187	hematopoietic cell	0.0072	21
ENSG00000261117	0.9772	pericyte	0.0004	21
TRIB2	0.7536	enteric neuron	1.0151	21
ENSG00000229370	0.9809	mesodermal cell	0.0002	21
LINC00276	0.6767	myofibroblast cell	0.0050	21
ENSG00000227718	0.9680	mesodermal cell	0.0002	21
LRATD1	0.7512	progenitor cell	1.0598	21
ENSG00000235127	0.9639	mesothelial cell	0.0006	21
NBAS	0.2265	enteroendocrine cell	0.2153	21
ENSG00000234022	0.9871	enteric neuron	0.0006	21
DDX1	0.3798	neural crest cell	1.1607	21
LINC01804	0.9905	vein endothelial cell	0.0016	21
ENSG00000237326	0.8977	mesothelial cell	0.0007	21
MYCNOS	0.7531	neural crest cell	0.0462	21
MYCN	0.8047	neural crest cell	0.3305	21
GACAT3	0.8996	colon epithelial cell	0.0011	21
ENSG00000236989	0.8234	epithelial cell	0.0199	21
ENSG00000226041	0.9910	intestine goblet cell	0.0010	21
ENSG00000224400	0.8251	intestine goblet cell	0.0017	21
CYRIA	0.8830	hematopoietic cell	0.5077	21
ENSG00000223536	0.9695	enteric neuron	0.0013	21
RAD51AP2	0.6303	pericyte	0.0054	21
VSNL1	0.7159	progenitor cell	0.0400	21
SMC6	0.4994	pericyte	0.5068	21
GEN1	0.4850	pericyte	0.0995	21
KCNS3	0.9605	pericyte	1.4120	21
ENSG00000260331	0.6150	endothelial cell of lymphatic vessel	0.0080	21
RDH14	0.4275	interstitial cell of Cajal	0.5881	21
NT5C1B	0.9710	myofibroblast cell	0.0005	21
ENSG00000224626	0.9643	enteroendocrine cell	0.0022	21
LINC01376	0.8497	epithelial cell	0.0174	21
OSR1	0.9378	interstitial cell of Cajal	1.4627	21
ENSG00000234597	0.8751	endothelial cell of artery	0.0036	21
LINC00954	0.5661	fibroblast	0.0758	21
TTC32	0.3695	epithelial cell	0.1710	21
TTC32-DT	0.8407	endothelial cell of artery	0.0076	21
WDR35	0.5238	interstitial cell of Cajal	0.0928	21
WDR35-DT	0.9161	interstitial cell of Cajal	0.0025	21
MATN3	0.8981	fibroblast	0.0825	21
LAPTM4A	0.5704	fibroblast	7.5589	21
LAPTM4A-DT	0.7911	enteric neuron	0.0051	21
SDC1	0.7096	fibroblast	0.4118	21
PUM2	0.2853	endothelial cell of artery	0.4247	21
RHOB	0.8150	endothelial cell of artery	4.2640	21
HS1BP3	0.4128	enteric smooth muscle cell	0.1420	21
ENSG00000269976	0.6826	interstitial cell of Cajal	0.0020	21
GDF7	0.9055	vein endothelial cell	0.0088	21
ENSG00000270100	0.7082	endothelial cell of artery	0.0081	21
LDAH	0.3865	neural crest cell	0.2479	21
ENSG00000261012	0.9652	enterocyte	0.0043	21
APOB	0.9518	enterocyte	1.7154	21
TDRD15	0.9633	hematopoietic cell	0.0027	21
ENSG00000232451	0.9195	intestine goblet cell	0.0015	21
LINC02923	1.0000	mesodermal cell	0.0002	21
KLHL29	0.7592	pericyte	0.1905	21
ENSG00000224361	0.9510	enteric smooth muscle cell	0.0003	21
ENSG00000283031	0.6574	pericyte	0.0028	21
ATAD2B	0.3944	enteric neuron	0.1946	21
UBXN2A	0.5510	neural crest cell	0.5635	21
MFSD2B	0.6486	hematopoietic cell	0.0877	21
WDCP	0.5277	neural crest cell	0.0778	21
FKBP1B	0.8308	enteric neuron	0.8061	21
SF3B6	0.2041	epithelial cell	2.6928	21
FAM228B	0.5379	enteric neuron	0.2802	21
TP53I3	0.6316	endothelial cell of lymphatic vessel	1.2055	21
PFN4	0.6746	pericyte	0.0262	21
ENSG00000276087	0.8576	interstitial cell of Cajal	0.0022	21
ENSG00000232642	0.9313	fibroblast	0.0007	21
FAM228A	0.7471	interstitial cell of Cajal	0.0261	21
ENSG00000223754	0.9582	myofibroblast cell	0.0011	21
ITSN2	0.7757	endothelial cell of artery	0.9829	21
ENSG00000242628	0.7022	endothelial cell of lymphatic vessel	0.0089	21
NCOA1	0.3499	fibroblast	0.3464	21
PTRHD1	0.3219	stem cell	1.5526	21
CENPO	0.6205	neural crest cell	0.1652	21
ADCY3	0.8664	pericyte	0.2857	21
ENSG00000271936	0.6425	neural crest cell	0.0089	21
DNAJC27	0.4607	enteric neuron	0.0966	21
DNAJC27-AS1	0.5443	mesothelial cell	0.0693	21
EFR3B	0.7949	endothelial cell of artery	0.4150	21
POMC	0.6560	progenitor cell	0.6933	21
LINC01381	0.8891	mesothelial cell	0.0038	21
DNMT3A	0.3480	enteric neuron	0.8588	21
ARNILA	0.7194	mesothelial cell	0.0038	21
DTNB	0.4536	enteric neuron	0.1512	21
DTNB-AS1	0.9688	hematopoietic cell	0.0047	21
ASXL2	0.4868	endothelial cell of artery	0.2744	21
KIF3C	0.7949	enteric neuron	0.3614	21
RAB10	0.3886	endothelial cell of artery	1.1338	21
GAREM2	0.6087	mesodermal cell	0.0744	21
HADHA	0.2607	enteric neuron	1.7475	21
HADHB	0.4274	interstitial cell of Cajal	1.3457	21
ADGRF3	0.7622	enteroendocrine cell	0.0043	21
SELENOI	0.5482	enteroendocrine cell	0.1628	21
DRC1	0.8842	endothelial cell of artery	0.0322	21
OTOF	0.8619	enteric neuron	0.0080	21
CIMIP2C	0.8976	enteroendocrine cell	0.0150	21
CIB4	0.8764	myofibroblast cell	0.0690	21
KCNK3	0.9277	myofibroblast cell	0.5786	21
SLC35F6	0.5109	interstitial cell of Cajal	0.2307	21
CENPA	0.6528	neural crest cell	0.5322	21
DPYSL5	0.9516	enteric neuron	0.6157	21
