gene	tau	top_cell_state	top_expr	n_states
ENSG00000231114	0.9740	neutrophil	0.0133	34
ENSG00000231119	0.9750	enteroglial cell	0.0266	34
BTF3P10	0.9141	intestinal crypt stem cell of small intestine	0.0014	34
FAM25EP	0.9590	endothelial cell of arteriole	0.0036	34
SPATA20P1	1.0000	enterocyte of epithelium proper of duodenum	0.0000	34
UBE2V1P11	0.9965	macrophage	0.0000	34
ENSG00000231125	0.8851	enterocyte of epithelium proper of jejunum	0.0109	34
HLA-T	0.9768	endothelial cell of lymphatic vessel	0.0136	34
LNCAROD	0.9861	macrophage	4.7908	34
ENSG00000231132	0.9391	enterocyte of epithelium proper of ileum	0.0073	34
HAR1B	0.9154	naive thymus-derived CD4-positive, alpha-beta T cell	0.0432	34
TCF7L1-IT1	0.9990	endothelial cell of lymphatic vessel	0.0125	34
ENSG00000231136	1.0000	enterocyte of epithelium proper of small intestine	0.0000	34
RBM22P5	0.9464	enterocyte of epithelium proper of small intestine	0.0016	34
ENSG00000231138	0.9776	paneth cell of epithelium of small intestine	0.0000	34
ENSG00000231139	0.9761	CD4-positive, alpha-beta T cell	0.0003	34
TTTY3		B cell	0.0000	34
ENSG00000231143	0.9783	transit amplifying cell of small intestine	0.0241	34
EEF1A1P40	0.9932	enterocyte of epithelium proper of duodenum	0.0000	34
ARHGAP42P2	0.9958	naive thymus-derived CD4-positive, alpha-beta T cell	0.0089	34
HMGB1P7	0.7884	plasma cell	0.0131	34
ENSG00000231149	0.9311	intestinal crypt stem cell of small intestine	0.0055	34
DNAH8-AS1	0.9959	regulatory T cell	0.1465	34
MTND2P15	0.9913	enterocyte of epithelium proper of ileum	0.0003	34
ENSG00000231153	0.9821	enterocyte of epithelium proper of small intestine	0.0005	34
MORF4L2-AS1	0.6935	intestinal tuft cell	0.0828	34
ENSG00000231156	0.9992	fibroblast	0.0017	34
PTP4A1P1	0.9991	enterocyte of epithelium proper of small intestine	0.0009	34
OFD1P8Y	1.0000	intestinal tuft cell	0.0031	34
KLF3-AS1	0.8209	transit amplifying cell of small intestine	0.4128	34
COX11P1	0.9683	paneth cell of epithelium of small intestine	0.0002	34
CSMD2-AS1	0.9650	enterocyte of epithelium proper of small intestine	0.0027	34
RPL7P56	0.9926	BEST4+ enterocyte	0.0010	34
TRBV26OR9-2	0.9999	myofibroblast cell	0.0109	34
TUBB4BP6	0.9985	enterocyte of epithelium proper of duodenum	0.0000	34
YBX1P2	0.8455	endothelial cell of lymphatic vessel	0.0271	34
EEF1B2P1	0.9008	enteroglial cell	0.0243	34
PDK4-AS1	0.7769	enterocyte of epithelium proper of duodenum	0.5546	34
LINC01098	0.8982	neutrophil	0.0917	34
EVA1A-AS	0.8013	neutrophil	0.0960	34
LINC01720	0.9506	endothelial cell of lymphatic vessel	0.0348	34
LINC00852	0.8716	activated CD4-positive, alpha-beta T cell	0.0344	34
ENSG00000231178	0.9882	intestinal tuft cell	0.0065	34
ENSG00000231181	0.8486	natural killer cell	0.0066	34
ENSG00000231183	0.9748	intestinal tuft cell	0.0024	34
CCNQP3	0.9652	paneth cell of epithelium of small intestine	0.0000	34
SPRY4-AS1	0.9078	pericyte	0.6734	34
SYT15-AS1	0.9615	macrophage	0.0054	34
ENSG00000231188	0.8976	activated CD4-positive, alpha-beta T cell	0.0053	34
ENSG00000231189	0.9439	BEST4+ enterocyte	0.0012	34
OR5H1	0.9927	enterocyte of epithelium proper of small intestine	0.0016	34
ENSG00000231193	0.9598	enteroendocrine cell of small intestine	0.0021	34
FARP1-AS1	0.9801	regulatory T cell	0.1101	34
IFNA11P	0.9925	enterocyte of epithelium proper of duodenum	0.0000	34
ENSG00000231198	1.0000	enterocyte of epithelium proper of duodenum	0.0000	34
MTND5P19	0.9970	enterocyte of epithelium proper of small intestine	0.0001	34
ENSG00000231201	0.8916	innate lymphoid cell	0.4169	34
TRGVB	0.9893	CD8-positive, alpha-beta T cell	0.0003	34
KRT8P10	0.9500	transit amplifying cell of small intestine	0.0024	34
ENSG00000231204	0.9097	mast cell	0.0052	34
ZNF826P	0.8861	fibroblast	0.1713	34
HNRNPA1P25	0.9787	CD8-positive, alpha-beta T cell	0.0004	34
ENSG00000231207	0.9959	endothelial cell of arteriole	0.0863	34
ZBTB46-AS1	0.9533	myeloid dendritic cell	0.1044	34
COMETT	0.8488	enterocyte of epithelium proper of duodenum	0.0286	34
RPL17P49	0.9989	enterocyte of epithelium proper of ileum	0.0001	34
PLSCR5	0.9431	neutrophil	0.0075	34
GS1-600G8.3	0.9904	enterocyte of epithelium proper of small intestine	0.0005	34
PRAMEF32P	1.0000	small intestine goblet cell	0.0000	34
LINC01593	0.9891	fibroblast	0.0011	34
ARF4P4	0.9758	BEST4+ enterocyte	0.0006	34
TRIM31-AS1	0.9200	small intestine goblet cell	0.3929	34
ENSG00000231227	0.9961	enterocyte of epithelium proper of small intestine	0.0000	34
ARPP19P1	0.9837	macrophage	0.0002	34
LINC01423	0.9972	endothelial cell of lymphatic vessel	0.0148	34
ENSG00000231232	1.0000	intestinal tuft cell	0.0000	34
CFAP58-DT	0.9493	neutrophil	0.0471	34
SKP1P1	0.9983	myofibroblast cell	0.0001	34
CTNNBL1P1	0.9826	CD8-positive, alpha-beta T cell	0.0005	34
ENSG00000231236	0.9658	endothelial cell of venule	0.3524	34
OR6K1P	0.9839	enterocyte of epithelium proper of small intestine	0.0003	34
LINC00349	0.9783	BEST4+ enterocyte	0.0019	34
KLF2P1	0.9816	enterocyte of epithelium proper of small intestine	0.0018	34
RPS3AP3	0.9734	enterocyte of epithelium proper of small intestine	0.0043	34
ENSG00000231243	0.9998	enterocyte of epithelium proper of ileum	0.0005	34
PSMC1P3	0.9942	myofibroblast cell	0.0082	34
C1DP1	0.9445	natural killer cell	0.0171	34
LINC02884	0.9474	pericyte	1.3001	34
FAM242D	0.9811	enterocyte of epithelium proper of small intestine	0.0004	34
ITPR1-DT	0.9618	transit amplifying cell of small intestine	0.2299	34
ENSG00000231251		B cell	0.0000	34
ENSG00000231252	0.9940	endothelial cell of lymphatic vessel	0.9340	34
LINC01640	0.9286	enteroglial cell	0.0482	34
PCED1CP	0.9825	enterocyte of epithelium proper of duodenum	0.0000	34
CFAP97D1	0.9379	enteroglial cell	0.0335	34
ZSWIM5P2	0.9709	enterocyte of epithelium proper of small intestine	0.0030	34
ANAPC1P2	0.9513	intestinal crypt stem cell of small intestine	0.0001	34
HMGN2P10	0.9813	enteroglial cell	0.0009	34
ARAFP1	0.9763	enterocyte of epithelium proper of duodenum	0.0001	34
TRERNA1	0.9900	plasma cell	0.0027	34
ENSG00000231266	0.9993	enterocyte of epithelium proper of small intestine	0.0013	34
COBLP1	0.9542	BEST4+ enterocyte	0.0036	34
ENSG00000231271	0.9800	monocyte	0.0094	34
ENSG00000231272		B cell	0.0000	34
SBK3	0.9751	pericyte	0.0288	34
E2F4P1	0.9869	intestinal crypt stem cell of small intestine	0.0000	34
OR9S24P	0.9767	small intestine goblet cell	0.0002	34
SALL4P6	0.9933	enterocyte of epithelium proper of duodenum	0.0001	34
APCDD1L-DT	0.8603	endothelial cell of venule	0.0390	34
ENSG00000231291	0.9877	small intestine goblet cell	0.0008	34
IGKV1OR2-108	1.0000	plasma cell	0.0104	34
RPL36AP6		B cell	0.0000	34
ENSG00000231295	0.9813	enterocyte of epithelium proper of small intestine	0.0023	34
ENSG00000231296	0.9811	myeloid dendritic cell	0.0554	34
ENSG00000231297	0.9866	plasma cell	0.0013	34
MANCR	0.9040	enterocyte of epithelium proper of ileum	0.1673	34
SEPTIN14P24	1.0000	paneth cell of epithelium of small intestine	0.0000	34
EZH2P1	0.9880	paneth cell of epithelium of small intestine	0.0002	34
RPL13AP	0.9992	enterocyte of epithelium proper of jejunum	0.0082	34
RPL36P2	0.9547	fibroblast	0.0121	34
SGO1-AS1	0.9698	intestinal tuft cell	9.4047	34
RPS3P2	0.9536	endothelial cell of arteriole	0.0254	34
TBL1XR1-AS1	0.8898	myeloid dendritic cell	0.0716	34
MAP4K3-DT	0.6792	enterocyte of epithelium proper of jejunum	1.6315	34
CLIC1P1	0.9714	neutrophil	0.0044	34
RPL31P29	1.0000	macrophage	3.6747	34
ENSG00000231317	0.9560	innate lymphoid cell	0.0565	34
RPL13AP17	0.9910	myofibroblast cell	0.0261	34
ENSG00000231324	0.9686	B cell	0.0017	34
LINC02662	0.9913	enterocyte of epithelium proper of duodenum	0.0003	34
LINC01816	0.7643	regulatory T cell	0.1026	34
TPT1P7	0.9832	activated CD4-positive, alpha-beta T cell	0.0027	34
ENSG00000231329	0.7938	natural killer cell	0.3502	34
ENSG00000231331	0.9980	plasma cell	0.0006	34
OOEP-AS1	0.9791	neutrophil	0.0292	34
RPL34P6	0.8857	enteroglial cell	0.0234	34
EML6-AS1	0.9857	endothelial cell of arteriole	0.0068	34
ENSG00000231336	0.9950	enterocyte of epithelium proper of ileum	0.0000	34
ACTG1P10	0.9132	macrophage	0.0029	34
VDAC1P6	0.9364	transit amplifying cell of small intestine	0.0241	34
ENSG00000231344	0.9590	natural killer cell	0.0196	34
BEND3P1	0.9388	enteroendocrine cell of small intestine	0.0192	34
LINC01160	0.9428	neutrophil	0.0248	34
RPL7L1P22	0.9942	enterocyte of epithelium proper of ileum	0.0001	34
WBP1P1	0.9512	fibroblast	0.0002	34
ENSG00000231353		B cell	0.0000	34
ENSG00000231355	0.9821	enterocyte of epithelium proper of small intestine	0.0048	34
MTFR1P1	0.9992	enterocyte of epithelium proper of duodenum	0.0001	34
ENSG00000231357	0.9790	macrophage	0.0094	34
ENSG00000231358	0.9749	BEST4+ enterocyte	0.0052	34
RPL31P34	0.9298	BEST4+ enterocyte	0.0037	34
RPS29P23	0.9937	small intestine goblet cell	0.0004	34
RPL39P17	0.9728	B cell	0.0032	34
LINC01712	0.9040	plasma cell	0.0104	34
WARS2-AS1	0.4530	intestinal tuft cell	0.4577	34
RPS26P40	1.0000	intestinal crypt stem cell of small intestine	0.0000	34
LINC02613	0.9745	myofibroblast cell	0.1767	34
RPSAP40	1.0000	enterocyte of epithelium proper of small intestine	0.0000	34
RPL15P22	0.8968	macrophage	0.0039	34
AKR1B1P8	1.0000	enterocyte of epithelium proper of small intestine	0.0000	34
GNA14-AS1	0.9227	endothelial cell of venule	0.4219	34
CDY17P		B cell	0.0000	34
HMGN2P16	1.0000	enterocyte of epithelium proper of small intestine	0.0001	34
NDUFAF4P4	0.9160	enterocyte of epithelium proper of ileum	0.0019	34
RNF2P1	0.9900	plasma cell	0.0007	34
NBPF21P	0.9447	natural killer cell	0.0123	34
FGF12-AS1	0.9799	endothelial cell of arteriole	0.0344	34
NAP1L5P1	0.9100	macrophage	0.0147	34
MOB4P1	0.9858	enterocyte of epithelium proper of ileum	0.0001	34
FMN2P1	0.9825	mast cell	0.0119	34
HLA-DPA1	0.9505	myeloid dendritic cell	20.6400	34
SNX18P8	0.9948	enterocyte of epithelium proper of small intestine	0.0001	34
ENSG00000231392	0.9823	CD8-positive, alpha-beta T cell	0.0001	34
ENSG00000231393	0.9592	CD8-positive, alpha-beta T cell	0.0032	34
ENSG00000231394	0.9582	intestinal crypt stem cell of small intestine	0.0008	34
ARL4AP4	0.9863	macrophage	0.0044	34
USP17L10		B cell	0.0000	34
ENSG00000231397	0.9909	CD4-positive, alpha-beta T cell	0.0003	34
ENSG00000231398	0.9858	enterocyte of epithelium proper of duodenum	0.0002	34
SNRPEP8		B cell	0.0000	34
ENSG00000231401	0.9314	intestinal tuft cell	0.0326	34
WASF5P	0.9823	enteroendocrine cell of small intestine	0.0001	34
ENSG00000231403	0.9857	neutrophil	0.0816	34
RAC1P3	0.9920	paneth cell of epithelium of small intestine	0.0001	34
ENSG00000231405	0.9746	plasma cell	0.0095	34
GORAB-AS1	0.9455	myofibroblast cell	0.0366	34
RPL36AP8	0.8784	gamma-delta T cell	0.0149	34
DUX4L31		B cell	0.0000	34
LINC03078	0.9738	endothelial cell of venule	0.1836	34
ENSG00000231413	0.9998	enteroglial cell	0.0053	34
RPL39P15	0.9122	BEST4+ enterocyte	0.0031	34
ENSG00000231416	0.8812	myofibroblast cell	0.1607	34
IRX1P1	0.9665	small intestine goblet cell	0.0007	34
ENSG00000231418	0.9698	myeloid dendritic cell	0.0490	34
LINC00689	0.9743	endothelial cell of lymphatic vessel	0.1029	34
LINC01817	0.9379	enteroglial cell	0.0068	34
ENSG00000231421	0.9962	enteroendocrine cell of small intestine	0.0075	34
LINC01516	0.9916	enterocyte of epithelium proper of small intestine	0.0021	34
RAB9AP5		B cell	0.0000	34
ENSG00000231424	0.8201	enterocyte of epithelium proper of ileum	0.8875	34
FILNC1	0.9651	neutrophil	0.0841	34
LINC01445	0.9374	neutrophil	0.0098	34
LINC00396	0.9952	macrophage	0.0002	34
FAR2P4	0.9847	intestinal tuft cell	0.0145	34
HSP90AA3P	0.9575	natural killer cell	0.0205	34
RBMY3AP	0.9891	CD8-positive, alpha-beta T cell	0.0004	34
LINC01750	0.9576	intestinal tuft cell	0.0036	34
WASIR2	0.9890	mast cell	0.0235	34
ENSG00000231440	0.9998	fibroblast	0.0008	34
DST-AS1	0.9383	innate lymphoid cell	0.1967	34
LARP1BP1	0.9889	intestinal tuft cell	0.0012	34
PPP4R2P2	0.9152	intestinal crypt stem cell of small intestine	0.0007	34
TIMM8AP1		B cell	0.0000	34
ENSG00000231447	1.0000	enterocyte of epithelium proper of small intestine	0.0000	34
RPS16P4	0.9295	B cell	0.0015	34
LINC01305	0.9987	enterocyte of epithelium proper of small intestine	0.0015	34
ENSG00000231454	0.9717	CD4-positive, alpha-beta T cell	0.0011	34
RNASEH1P2	0.9941	enterocyte of epithelium proper of jejunum	0.0079	34
ENSG00000231460	0.9906	intestinal tuft cell	0.0062	34
HLA-DPA2	0.9801	macrophage	0.0044	34
PPP4R2P3	0.9587	small intestine goblet cell	0.0007	34
PHF10P2	0.8356	monocyte	0.0256	34
ENSG00000231467	0.9590	activated CD4-positive, alpha-beta T cell	0.0085	34
PRDX3P2	0.9705	macrophage	0.0119	34
HMGB3P2	0.9799	intestinal crypt stem cell of small intestine	0.0020	34
HMGN2P34	1.0000	enterocyte of epithelium proper of duodenum	0.0000	34
RB1-DT	0.8306	intestinal tuft cell	0.1028	34
IGHV4-31	0.9987	plasma cell	0.2209	34
ENSG00000231476	0.9817	activated CD8-positive, alpha-beta T cell	0.0021	34
ENSG00000231477	0.9995	activated CD8-positive, alpha-beta T cell	0.0012	34
FCF1P9	1.0000	enterocyte of epithelium proper of small intestine	0.0000	34
SNRPGP13	0.9999	fibroblast	0.0015	34
ENSG00000231482	0.9767	endothelial cell of arteriole	0.6596	34
ENSG00000231484	0.9715	enterocyte of epithelium proper of small intestine	0.0004	34
ENSG00000231487	0.9759	small intestine goblet cell	0.0000	34
ENSG00000231489	1.0000	enterocyte of epithelium proper of small intestine	0.0000	34
RPL7L1P2	0.9861	transit amplifying cell of small intestine	0.0848	34
JKAMPP1	0.9628	enterocyte of epithelium proper of ileum	0.0004	34
ENSG00000231492	0.9834	endothelial cell of arteriole	0.0166	34
RPL21P35	0.9605	myofibroblast cell	0.0079	34
ENSG00000231495	0.9708	CD8-positive, alpha-beta T cell	0.0004	34
ENSG00000231496	0.9949	fibroblast	0.0082	34
RPS18	0.5765	naive thymus-derived CD4-positive, alpha-beta T cell	58.2101	34
MTND4LP1	1.0000	enterocyte of epithelium proper of small intestine	0.0000	34
PTMAP4	0.8654	myofibroblast cell	0.0162	34
NMD3P2	0.9996	paneth cell of epithelium of small intestine	0.0005	34
ENSG00000231505	0.9746	macrophage	0.0062	34
LINC01353	0.7721	regulatory T cell	0.1095	34
RPL34P20	0.8967	plasma cell	0.0053	34
ENSG00000231509	0.9572	plasma cell	0.0071	34
LINC02782	0.9864	enterocyte of epithelium proper of small intestine	0.0008	34
SEPTIN14P21	0.9416	neutrophil	0.0075	34
E2F6P4		B cell	0.0000	34
CCNQP2	0.9988	enterocyte of epithelium proper of small intestine	0.0005	34
ENSG00000231515	0.9887	small intestine goblet cell	0.0042	34
CBX1P5	0.9922	enterocyte of epithelium proper of duodenum	0.0000	34
ENSG00000231519	0.8270	BEST4+ enterocyte	0.0232	34
ENSG00000231521	0.7428	myofibroblast cell	0.0087	34
SEPTIN14P1	0.9648	enteroglial cell	0.0228	34
ENSG00000231525	0.9988	enterocyte of epithelium proper of duodenum	0.0001	34
FAM27C	0.7455	naive thymus-derived CD4-positive, alpha-beta T cell	0.3915	34
FAM225A	0.9523	macrophage	0.0245	34
LINC02779	0.9561	small intestine goblet cell	0.0047	34
ENSG00000231530	0.9654	activated CD4-positive, alpha-beta T cell	0.0032	34
HINT1P1	0.9667	activated CD4-positive, alpha-beta T cell	0.0015	34
LINC01249	0.9633	small intestine goblet cell	0.0058	34
ENSG00000231533	0.9116	myofibroblast cell	0.0598	34
FBXO36-IT1	0.9991	myofibroblast cell	0.0227	34
LINC00278	0.9083	monocyte	2.4515	34
ENSG00000231536	0.9072	small intestine goblet cell	0.0011	34
MTCO3P10	1.0000	enterocyte of epithelium proper of small intestine	0.0000	34
DPP10-AS3	0.9478	monocyte	0.0094	34
ENSG00000231539	0.9500	enterocyte of epithelium proper of duodenum	0.0007	34
ELOCP9		B cell	0.0000	34
RPS6P2	0.9995	mast cell	0.0058	34
TAB3-AS1	0.9978	mast cell	0.0091	34
RSL24D1P11	0.9681	enterocyte of epithelium proper of small intestine	0.0039	34
RPL3P5	0.9784	fibroblast	0.0020	34
ENSG00000231547	1.0000	mast cell	0.0060	34
OR55B1P	0.9897	pericyte	0.0610	34
ATP5MKP1	0.9459	endothelial cell of venule	0.0344	34
PTCHD3P2	0.9733	myofibroblast cell	0.0174	34
PDE4DIPP6	0.7399	innate lymphoid cell	0.1851	34
IGBP1P3	0.9637	macrophage	0.0005	34
MRM3P1	1.0000	CD8-positive, alpha-beta T cell	0.0000	34
RSL24D1P3	0.9699	enterocyte of epithelium proper of small intestine	0.0004	34
ENSG00000231557	0.8737	intestinal tuft cell	0.0256	34
ENSG00000231559	1.0000	macrophage	0.0001	34
CLEC12A-AS1	0.9728	enterocyte of epithelium proper of small intestine	0.0088	34
CEACAMP5	0.9794	intestinal crypt stem cell of small intestine	0.0017	34
RPL7AP44	0.9993	small intestine goblet cell	0.0033	34
ENSG00000231563	0.6980	fibroblast	0.0525	34
EIF4A1P11	0.9445	natural killer cell	0.0204	34
NEK2P2	1.0000	small intestine goblet cell	0.0000	34
MTND2P19	0.9639	enterocyte of epithelium proper of small intestine	0.0000	34
S100A11P7		B cell	0.0000	34
ENSG00000231569	0.9864	enterocyte of epithelium proper of ileum	0.0003	34
PPIAP63	1.0000	enterocyte of epithelium proper of small intestine	0.0000	34
LINC02015	0.9899	myofibroblast cell	0.0735	34
MTCO2P20	0.9886	enterocyte of epithelium proper of small intestine	0.0000	34
RPL7P21	0.9388	B cell	0.0034	34
MTND4LP21	1.0000	enterocyte of epithelium proper of small intestine	0.0018	34
ENSG00000231583	1.0000	enterocyte of epithelium proper of duodenum	0.0001	34
FAHD2CP	0.7203	innate lymphoid cell	0.1603	34
ENSG00000231585	0.9812	neutrophil	0.0099	34
RPS23P9	0.9897	enterocyte of epithelium proper of small intestine	0.0009	34
SNORD62B	0.9700	macrophage	0.0013	34
SHQ1P1	0.9944	intestinal tuft cell	0.0030	34
ENSG00000231589	0.9986	neutrophil	0.0142	34
ENSG00000231590	0.9955	enterocyte of epithelium proper of ileum	0.0005	34
ENSG00000231593		B cell	0.0000	34
ENSG00000231597	0.9836	enterocyte of epithelium proper of duodenum	0.0000	34
ENSG00000231600	0.9989	intestinal tuft cell	0.0030	34
ENSG00000231601	0.9983	enterocyte of epithelium proper of duodenum	0.0001	34
ENSG00000231603	0.9858	enterocyte of epithelium proper of small intestine	0.0001	34
ENSG00000231604		B cell	0.0000	34
LINC01363	0.9748	monocyte	0.0162	34
ENSG00000231606	0.8998	enterocyte of epithelium proper of jejunum	0.3770	34
DLEU2	0.7706	myeloid dendritic cell	7.9853	34
EHBP1-AS1	0.9491	enteroglial cell	1.0721	34
PIK3CDP1	0.9861	BEST4+ enterocyte	0.0007	34
ENSG00000231612	0.9985	innate lymphoid cell	0.0486	34
ENSG00000231613	0.9494	plasma cell	0.0034	34
ENSG00000231615	0.9107	activated CD4-positive, alpha-beta T cell	0.0148	34
ANAPC15P1	0.9821	enterocyte of epithelium proper of small intestine	0.0000	34
ENSG00000231620	0.9988	enteroendocrine cell of small intestine	0.0008	34
ANKRD44-AS1	0.8732	naive thymus-derived CD4-positive, alpha-beta T cell	0.2592	34
RPS29P7	0.9995	myofibroblast cell	0.0073	34
SLC47A1P2	0.9203	mast cell	0.0046	34
ENSG00000231626	0.9660	enterocyte of epithelium proper of small intestine	0.0012	34
ENSG00000231628	0.8984	macrophage	0.0077	34
ENSG00000231630		B cell	0.0000	34
ATP5F1BP1	0.9945	enterocyte of epithelium proper of small intestine	0.0008	34
AGBL5-AS1	0.9046	BEST4+ enterocyte	0.0029	34
USP17L29		B cell	0.0000	34
LUARIS	0.9918	neutrophil	0.0532	34
YWHAQP8	0.9898	enterocyte of epithelium proper of small intestine	0.0000	34
KRT17P6	0.9825	macrophage	0.0010	34
FSIP2-AS1	0.7639	intestinal tuft cell	0.1546	34
LINC01698	0.9622	paneth cell of epithelium of small intestine	0.0021	34
SPATA31B1P	0.9989	enterocyte of epithelium proper of small intestine	0.0083	34
RFESDP1	0.9968	paneth cell of epithelium of small intestine	0.0003	34
